"﻿縣市別","村里","納稅單位(戶)","合計","營利所得","執行業務所得","薪資所得","利息所得","租賃及權利金","財產交易所得","機會中獎所得","股利所得","退職所得","其他所得","稿費所得","申報大於歸戶","薪資收入","稿費收入"
"新北市三重區","福隆里","1406","1131417","23577","20735","801519","36780","48772","4548","1850","162784","0","27011","43","3799","1120097","808"
"新北市三重區","五常里","1841","1453953","21503","28399","1153593","36354","17423","4612","2954","141677","156","24860","2949","19475","1599280","5947"
"新北市三重區","慈生里","586","358462","5157","11052","262958","14639","9497","80","808","49001","594","2559","0","2116","391000","371"
"新北市三重區","碧華里","3206","3838534","77301","88935","2757248","119601","84166","20410","5093","579106","2179","60484","1178","42833","3504561","5957"
"新北市三重區","永德里","1302","842338","16285","16789","652248","26218","12862","448","1431","91618","228","17431","1","6778","948387","942"
"新北市三重區","永福里","1525","995976","30552","23070","732024","26791","15758","3516","1516","139550","0","17901","205","5093","1076102","1762"
"新北市三重區","福星里","419","340638","5855","14978","240573","9431","12215","755","365","48690","0","5416","562","1799","328235","1805"
"新北市三重區","錦安里","519","339799","5799","5487","249644","12492","10772","626","453","45445","0","6912","0","2169","358202","452"
"新北市三重區","光輝里","449","332237","4282","6629","242410","10887","18957","1182","645","43461","0","3523","0","261","341765","132"
"新北市三重區","同慶里","554","408015","9648","5930","304937","13302","7139","253","848","58116","2738","2609","12","2483","424464","1027"
"新北市三重區","永春里","560","379070","9139","12583","279288","10890","6410","423","596","52596","1124","2427","0","3593","406850","59"
"新北市三重區","中民里","343","206685","3248","7813","160374","7309","1055","107","338","21714","438","2664","0","1626","232890","195"
"新北市三重區","長福里","486","340020","7522","6929","269715","12591","4749","1534","773","30870","0","4211","388","738","382639","1074"
"新北市三重區","奕壽里","532","417810","8744","5771","311811","11333","8619","793","1028","57444","10","8564","319","3373","425758","891"
"新北市三重區","萬壽里","596","434797","5647","4048","333030","17453","5309","500","1036","59033","0","6967","4","1770","466540","701"
"新北市三重區","中央里","502","357071","8744","5596","257916","11055","15518","369","1036","39326","0","10319","224","6967","365475","664"
"新北市三重區","雙園里","291","180067","4891","4092","116622","5935","12895","249","307","28698","0","2289","95","3994","175286","324"
"新北市三重區","正安里","583","396909","12806","10171","267189","19385","29107","488","442","48342","117","6053","0","2809","386771","483"
"新北市三重區","吉利里","411","268758","3070","7411","202467","7265","3237","48","424","32214","0","4958","0","7662","286961","314"
"新北市三重區","忠孝里","513","356388","21117","6322","233943","11069","6967","980","662","60012","0","12689","1","2628","346567","471"
"新北市三重區","秀江里","355","245014","2348","1826","186904","10221","2747","66","429","35270","0","3338","0","1864","265075","212"
"新北市三重區","龍濱里","951","668721","8660","11758","497421","21215","14103","1441","897","101582","621","8014","112","2896","710385","559"
"新北市三重區","平和里","445","252139","2741","3215","202304","9422","4700","977","527","22368","0","1983","0","3903","295896","327"
"新北市三重區","正德里","294","190596","1593","5553","132030","7220","6174","174","198","33419","0","2641","0","1594","192400","142"
"新北市三重區","五福里","1208","1224033","11139","17092","877846","41788","20042","7065","1970","222904","2906","16005","147","5128","1168467","1298"
"新北市三重區","富華里","1027","815240","15504","9991","617401","25288","13672","2958","1893","101931","120","22981","558","2943","858556","2377"
"新北市三重區","田安里","1900","1432191","33462","21200","1043886","48196","30105","6803","2500","222534","476","13359","152","9516","1468797","1753"
"新北市三重區","慈惠里","641","451426","7047","8470","355050","10926","4825","765","4372","50036","0","8375","720","841","504138","1493"
"新北市三重區","慈福里","603","355247","8730","9297","268039","9001","10138","749","577","40985","128","5947","471","1185","401184","1297"
"新北市三重區","永盛里","831","563501","8619","10513","427247","17154","15639","441","908","73669","320","7591","18","1381","612222","800"
"新北市三重區","福民里","1032","703477","12193","12333","479356","30195","23372","1292","1145","122795","360","6133","106","14197","699616","752"
"新北市三重區","田中里","1891","1429050","34569","35230","1009341","53163","34988","2474","2583","233901","137","17619","301","4745","1427845","2959"
"新北市三重區","永清里","1553","1055090","23046","17065","784936","32177","22824","745","2120","141126","2","22893","126","8032","1134131","629"
"新北市三重區","維德里","819","543640","13995","8804","404862","20479","19402","1306","950","67511","37","5763","97","434","589107","676"
"新北市三重區","五華里","1654","1733941","26747","32006","1200304","50587","36800","10704","2143","307402","382","30753","679","35433","1577739","2746"
"新北市三重區","永煇里","675","449590","12285","9195","348838","9815","5640","210","871","46726","0","4008","140","11863","503489","579"
"新北市三重區","三民里","1057","867123","24448","17127","627164","29830","17977","2636","1542","123647","292","12825","108","9527","860463","621"
"新北市三重區","錦田里","676","785622","17292","15648","376829","35845","24456","2972","699","302776","0","6406","0","2700","522857","256"
"新北市三重區","慈祐里","1429","1042001","20268","17723","772554","41066","31085","1160","1689","133436","1587","14934","53","6447","1093173","1143"
"新北市三重區","六福里","1634","1152268","30169","22060","882965","34467","22586","4108","2188","136371","281","13554","477","3044","1260765","2619"
"新北市三重區","光陽里","2173","1911242","26753","32214","1325455","63568","35257","4010","3692","326884","1804","39502","3119","48984","1815824","6480"
"新北市三重區","福田里","1067","707719","16099","13205","497229","27685","15103","801","2257","122558","202","10431","94","2053","727044","1039"
"新北市三重區","富福里","587","359859","6665","8086","291340","10420","6393","295","663","26782","0","6489","20","2706","425711","546"
"新北市三重區","仁忠里","807","489050","12104","7595","378050","13039","5669","1074","606","60191","0","4405","2148","4170","557765","3965"
"新北市三重區","富貴里","2350","3411738","41602","61532","2142127","91816","80771","22729","3820","856544","23001","56863","533","30400","2699060","3995"
"新北市三重區","慈愛里","942","558907","16020","11095","443521","13180","8541","892","1722","56244","0","7105","43","544","654220","652"
"新北市三重區","福德里","1360","1220350","16946","18877","752936","43199","39544","3339","2781","311015","200","18774","49","12690","1046317","1272"
"新北市三重區","永豐里","1632","1033775","27646","17935","820793","29009","13858","2238","2221","101465","292","17114","78","1125","1212769","939"
"新北市三重區","博愛里","1403","918304","26545","19886","678924","31757","17264","1706","2109","120207","1722","11786","669","5730","993357","2200"
"新北市三重區","永吉里","852","585971","10940","9987","453403","16435","7625","1636","845","66789","0","6818","500","10993","647066","1355"
"新北市三重區","永順里","1455","873457","19577","13153","708058","21345","7025","2292","1728","83517","713","10645","0","5406","1050715","493"
"新北市三重區","永發里","1967","1606180","40758","36512","1055256","54125","53272","8300","3010","323984","0","23842","132","6990","1486974","1667"
"新北市三重區","立德里","1025","693561","24215","17232","462865","30508","31617","954","1155","110782","86","7608","0","6538","682316","264"
"新北市三重區","福樂里","1043","737905","9408","18072","522961","24035","60471","2086","1106","83738","593","10613","9","4813","751200","824"
"新北市三重區","仁華里","1319","1021088","21145","32408","752612","32809","30866","1718","1533","128078","0","13960","207","5753","1053009","1213"
"新北市三重區","五順里","1107","662201","15441","12202","525410","16174","8810","1475","1335","67910","185","11375","21","1864","781923","729"
"新北市三重區","其他","11","6528","0","177","5601","257","393","0","26","52","0","21","0","0","8240","1"
"新北市三重區","合計","114704","90647753","1763676","1863175","64771998","2995540","2410452","270265","163448","14111926","79358","1394555","34388","788973","90396039","150433"
"新北市泰山區","黎明里","1061","699459","14552","13421","525712","22429","15443","1265","1009","91549","0","13693","82","304","780881","633"
"新北市泰山區","大科里","257","188461","13319","1702","132754","4261","7848","331","352","23819","0","4064","0","10","193972","4"
"新北市泰山區","山腳里","2087","1489849","29436","30387","1085877","42254","38980","4407","2519","223516","3694","23496","1088","4195","1581549","2717"
"新北市泰山區","楓樹里","1327","1140433","27950","28101","698686","35485","49316","1833","1750","279101","123","11978","102","6008","1006979","795"
"新北市泰山區","同榮里","1284","932444","16201","14575","651989","31726","19038","1793","1391","176160","591","14628","0","4351","952585","737"
"新北市泰山區","義學里","1466","1034483","17157","18000","812423","29220","10476","3768","1276","121784","49","16249","305","3777","1172588","1213"
"新北市泰山區","明志里","1200","894519","14866","10818","660880","31927","10621","2914","863","144157","78","13510","0","3884","936118","501"
"新北市泰山區","貴子里","1336","1051201","20261","27539","750422","34881","19685","1669","1314","143570","498","46917","0","4446","1054973","1150"
"新北市泰山區","貴和里","1689","1196086","26171","19537","833298","45368","38903","3526","1459","210053","297","14176","5","3293","1216105","567"
"新北市泰山區","福泰里","749","457554","13205","8061","316717","16975","28332","726","587","64391","0","5824","114","2623","483183","589"
"新北市泰山區","同興里","1182","1014965","21532","21492","719740","43394","26947","915","1536","156550","2328","14921","80","5529","1000351","1376"
"新北市泰山區","義仁里","2858","2655196","45138","52965","1909065","74954","45620","4366","5807","457380","226","45376","636","13662","2621884","3272"
"新北市泰山區","泰友里","573","378495","8228","3614","302356","11509","4693","371","393","41283","2","5411","0","635","433786","122"
"新北市泰山區","新明里","958","595490","9759","9016","466012","20617","8880","271","762","70458","0","8617","582","515","690999","1484"
"新北市泰山區","貴賢里","1269","1045809","8338","15456","746201","38035","17183","1555","1475","172729","7885","26806","44","10102","1026720","1654"
"新北市泰山區","福興里","1174","1072778","18661","14448","778115","44678","23815","1475","1905","161001","9295","16858","909","1617","1062901","2010"
"新北市泰山區","全興里","3119","3278131","49482","62177","2529112","78398","65243","8358","6418","412229","2384","49371","2103","12856","3355335","5966"
"新北市泰山區","其他","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"新北市泰山區","合計","23589","19125353","354255","351306","13919361","606112","431023","39545","30816","2949731","27449","331898","6049","77807","19570910","24790"
"新北市新店區","張北里","3227","4104910","56018","99634","2911923","152780","85551","28317","5057","614587","10512","102905","1916","35711","3623662","10318"
"新北市新店區","張南里","886","1131144","13015","22593","777357","44424","40062","4798","1262","186898","3003","18324","524","18885","959556","2529"
"新北市新店區","廣明里","293","248795","6282","5136","166405","9988","10766","641","534","41040","0","5713","259","2031","226132","1011"
"新北市新店區","江陵里","2076","2805614","17376","64369","1776590","125463","92689","10757","3103","572694","11231","107706","1474","22160","2208178","7150"
"新北市新店區","百忍里","1214","1111276","10555","24156","739944","55383","23350","8247","1888","174485","1685","20243","749","50590","996284","3676"
"新北市新店區","青潭里","1767","1306065","19038","29600","1026662","45998","13057","2807","2349","136992","1157","17792","875","9738","1434720","3725"
"新北市新店區","員潭里","1662","1196083","15153","19186","930018","33892","17176","2862","3199","149302","1792","20035","2082","1386","1325685","5882"
"新北市新店區","雙坑里","162","85617","2290","4603","58753","2140","4496","0","219","11200","0","1442","0","474","90935","46"
"新北市新店區","粗坑里","930","883008","8496","23467","592707","30435","20759","1989","1183","175892","2505","11775","2770","11030","787712","9846"
"新北市新店區","屈尺里","673","446163","8113","12263","278978","16639","19989","1600","529","102906","82","3306","463","1296","418271","1560"
"新北市新店區","廣興里","317","217958","3986","6168","129790","8523","17001","1094","504","47015","0","2586","826","465","193086","1727"
"新北市新店區","龜山里","426","272624","5332","8154","190656","7009","3120","438","394","50951","137","4118","765","1551","278514","1899"
"新北市新店區","直潭里","368","397844","3712","14288","221834","17574","18352","1208","597","115095","2018","3058","17","92","294480","608"
"新北市新店區","塗潭里","209","306237","2851","2284","80729","5416","6005","251","300","205440","0","2568","8","384","122553","264"
"新北市新店區","公崙里","4710","4585709","55069","112260","3500990","134785","84594","20340","8333","561420","3802","88337","852","14927","4644371","6257"
"新北市新店區","柴埕里","3038","2412092","40356","53652","1858567","81799","41941","4270","5423","266583","1830","39269","702","17701","2568744","4808"
"新北市新店區","雙城里","1583","1003920","23908","18920","790424","30252","13337","2460","2381","103475","8","11547","964","6245","1147356","4505"
"新北市新店區","頂城里","369","237634","2556","11209","167385","6293","8652","1102","342","36326","243","2974","0","553","244420","58"
"新北市新店區","下城里","1082","3092576","15438","93934","1747560","101209","90406","24741","1654","749779","67896","89041","643","110274","1980601","4164"
"新北市新店區","文中里","645","672829","4510","11448","517407","23939","18575","1265","662","75025","5094","12247","200","2457","665187","1564"
"新北市新店區","國校里","824","762886","7425","15635","567641","25079","14354","3355","946","109395","2395","12315","268","4080","754915","1519"
"新北市新店區","新生里","2024","2282534","20046","66771","1596325","101413","52381","18428","2719","350347","5012","49099","481","19513","2011611","5545"
"新北市新店區","中興里","2066","2338059","13248","39401","1752830","95048","45054","6797","3653","325899","2574","31547","80","21929","2190824","4500"
"新北市新店區","新安里","1479","1574237","11234","35013","1108812","68953","41579","3941","1957","250060","2339","44632","977","4739","1414161","4157"
"新北市新店區","文明里","813","820334","7960","28882","558535","34222","21520","2106","1391","128278","0","22188","260","14992","723160","1935"
"新北市新店區","寶興里","2114","4061268","17018","72402","2319389","132245","100622","51167","3547","1171528","30225","126334","1453","35339","2768184","7603"
"新北市新店區","寶安里","1957","2064904","16918","33273","1366751","88753","55061","4360","2819","444991","4142","36045","643","11149","1767091","5929"
"新北市新店區","信義里","2360","3262384","14064","41208","2269950","102328","50309","9968","3720","672536","4976","43144","904","49276","2790897","7718"
"新北市新店區","忠孝里","917","841420","8691","14598","600276","36854","6372","1609","2565","110254","0","15359","498","44344","801403","1963"
"新北市新店區","大鵬里","977","1017183","3981","22814","686732","74211","10158","5442","1401","150712","981","56827","1690","2233","891865","4861"
"新北市新店區","大豐里","1272","1159717","7442","26788","827595","55447","33383","2789","2004","184315","2047","14481","323","3102","1094888","2487"
"新北市新店區","明德里","1426","1479268","14707","30984","1068071","59419","61930","7321","2459","188988","868","40580","147","3794","1357257","2444"
"新北市新店區","中山里","2454","4459264","74198","78084","2944003","132225","69112","61242","5282","861693","22660","134563","5886","70316","3506926","16856"
"新北市新店區","和平里","438","224610","1953","4342","183546","4044","1834","860","446","22908","0","4108","156","413","280223","878"
"新北市新店區","仁愛里","741","665811","7737","16313","444535","33572","31121","3901","999","113643","0","11759","262","1969","587150","1683"
"新北市新店區","中正里","1992","2094764","10740","33850","1451768","85514","58211","3710","3492","391235","3426","44263","259","8297","1873096","4102"
"新北市新店區","美潭里","1669","1393943","14712","23144","1020438","52119","23348","30409","2588","180513","14860","24261","238","7312","1389337","2539"
"新北市新店區","德安里","1793","1164158","17506","26818","885348","36330","37522","3337","1552","135276","18","14423","166","5862","1295270","2442"
"新北市新店區","太平里","1032","943541","9559","21981","643438","34452","14874","1865","1206","197941","1528","13779","821","2097","866737","4756"
"新北市新店區","中央里","2228","3696841","23803","68425","2148949","150451","143221","13263","4320","1006123","14999","87197","4277","31814","2610728","13139"
"新北市新店區","百和里","1076","974258","10460","22087","699295","40844","25666","3179","1590","141431","844","17220","638","11006","922178","2243"
"新北市新店區","福德里","1263","1132810","10998","21493","796080","48807","26876","1282","2217","175644","17218","28401","404","3389","1072572","2932"
"新北市新店區","福民里","1482","1560177","16270","36060","1076456","71828","38672","3588","3328","266630","634","30750","741","15220","1380100","4470"
"新北市新店區","百福里","1359","1614831","8524","41863","1157897","58089","28403","8272","2187","238952","842","38296","4835","26673","1451956","9416"
"新北市新店區","國豐里","1060","949989","7122","23545","696488","42418","15689","1234","1240","137911","211","16662","183","7284","922219","2273"
"新北市新店區","新德里","917","838511","8688","20256","610665","35026","29463","769","2096","105731","1116","21498","237","2964","796909","2276"
"新北市新店區","五峯里","2892","4288189","25952","88168","2406629","157313","137834","16812","4521","1304202","13790","58671","2397","71901","3025062","11780"
"新北市新店區","中華里","1569","1961193","9242","61074","1327801","75392","37003","6924","2928","324975","10428","63157","1522","40745","1666905","5797"
"新北市新店區","忠誠里","906","880748","8332","25431","597125","38702","41161","2780","1413","117608","5498","39182","280","3235","781618","1959"
"新北市新店區","永安里","1573","1049325","23993","20032","814457","33227","9859","2977","2048","122938","267","14610","1466","3450","1179691","3655"
"新北市新店區","新店里","573","478314","5320","8415","349617","21111","13204","661","1106","72874","31","5258","126","591","467968","1121"
"新北市新店區","大同里","1408","1761809","10147","25210","1004773","67978","44558","3951","1666","577463","221","19238","176","6428","1306265","2279"
"新北市新店區","玫瑰里","1838","1135493","14345","23616","919280","34937","8365","3987","2193","108971","1405","14698","408","3289","1336185","2501"
"新北市新店區","日興里","1549","902863","19615","19855","679091","25114","17929","13838","1668","107662","312","10446","252","7083","1023156","1452"
"新北市新店區","寶福里","2534","3091928","21137","70293","2215206","107334","87126","11608","3577","497975","3283","55167","1956","17266","2792310","9106"
"新北市新店區","安和里","2623","2416579","40176","51918","1807943","61561","34866","3610","4274","352365","2096","54367","363","3038","2438345","2983"
"新北市新店區","明城里","1184","1121095","13952","29050","843049","36803","20085","2292","1614","143554","1885","21728","1847","5234","1099609","6067"
"新北市新店區","吉祥里","1531","1204843","17109","36407","869799","49043","13095","1569","2435","183063","1643","14189","3065","13427","1202040","7654"
"新北市新店區","小城里","1215","1166413","20229","22970","833453","40265","22356","4124","1477","196048","357","20133","850","4151","1097124","4769"
"新北市新店區","香坡里","3905","3867986","55331","101596","2883541","94945","59556","19065","7535","481558","33800","97969","2182","30909","3787460","11254"
"新北市新店區","建國里","986","941953","5533","12050","664009","36043","20604","1102","1591","149373","314","45581","1175","4578","857779","4041"
"新北市新店區","復興里","1072","862869","14891","16990","591030","33171","38125","1866","1367","145236","280","12803","43","7067","815950","1351"
"新北市新店區","美城里","837","566414","5840","12789","395011","20148","7561","3286","1834","91704","3908","20748","440","3145","575252","2051"
"新北市新店區","安昌里","1939","1645783","15622","43250","1306476","48065","33523","6559","3109","160401","616","20354","393","7416","1769998","3487"
"新北市新店區","長春里","955","1859430","6986","47095","1445591","48522","18431","3008","1464","245599","181","16715","682","25158","1651216","4146"
"新北市新店區","新和里","1335","929693","15824","26444","729547","26965","9013","2151","1714","105557","632","10215","66","1566","1034854","1197"
"新北市新店區","永平里","1804","1385929","20744","32674","1080264","47224","21198","5917","2153","144832","1801","23626","1806","3691","1501250","3874"
"新北市新店區","達觀里","1467","1218001","14661","36479","940321","29632","21382","4206","2246","141122","660","22126","948","4218","1261004","5552"
"新北市新店區","華城里","1156","2520132","21391","69102","1244324","79617","108670","22600","1404","847029","57779","45686","2406","20123","1471500","8535"
"新北市新店區","其他","28","21018","1003","643","14564","638","1015","81","78","2566","0","429","0","0","19833","1"
"新北市新店區","合計","100249","107173802","1086437","2384899","73909392","3847382","2493136","518353","157049","19064716","388098","2251811","67764","1004766","95894479","298875"
"新北市石碇區","石碇里","112","63968","1225","318","55410","1357","1298","93","90","2222","0","1954","0","0","80536","2"
"新北市石碇區","潭邊里","195","174436","2806","1172","92776","3082","5138","259","225","66240","1079","1322","25","312","131753","410"
"新北市石碇區","烏塗里","123","78757","1508","5144","45459","3738","2444","243","179","18196","0","445","203","1199","69675","476"
"新北市石碇區","豐林里","84","46620","255","1765","32413","1537","2442","107","92","7398","0","449","160","3","51211","506"
"新北市石碇區","隆盛里","168","115640","2316","1985","90712","2554","5476","50","193","11366","0","945","0","42","129454","13"
"新北市石碇區","中民里","187","105621","4019","3640","81591","2724","4133","45","117","8041","0","1286","0","25","125678","8"
"新北市石碇區","永定里","135","77223","1879","692","60886","2666","1397","78","122","6739","1627","1136","0","0","93553","6"
"新北市石碇區","光明里","51","36895","302","1626","30489","774","1179","86","29","1953","374","79","128","0","41712","363"
"新北市石碇區","彭山里","57","43341","520","569","20287","472","9385","0","37","11693","0","379","0","0","32807","0"
"新北市石碇區","豐田里","99","69771","617","1904","43522","4141","8068","0","67","10968","0","414","0","70","63806","0"
"新北市石碇區","格頭里","253","142079","6805","2719","103835","4953","3723","0","162","17611","0","1443","0","827","159746","160"
"新北市石碇區","永安里","213","129981","814","1187","96301","2901","2321","40","224","24132","0","1740","55","265","146324","623"
"新北市石碇區","其他","1","229","0","0","227","2","0","0","0","0","0","0","0","0","434","0"
"新北市石碇區","合計","1678","1084561","23066","22722","753908","30902","47004","1003","1537","186558","3081","11593","571","2616","1126689","2568"
"新北市深坑區","深坑里","1071","859066","8262","18170","580623","23288","15117","3547","2341","97051","10766","97951","252","1698","813096","1678"
"新北市深坑區","萬順里","822","603719","8593","11686","438407","20202","12702","1790","1582","98623","1596","6995","264","1280","627193","1258"
"新北市深坑區","阿柔里","160","125508","1742","2817","92502","2705","5895","0","97","18268","0","1313","0","169","125659","85"
"新北市深坑區","昇高里","612","400907","4989","11267","297982","11802","12334","667","573","53508","409","4810","80","2486","437161","959"
"新北市深坑區","土庫里","903","617534","10140","12271","475123","15443","9743","372","948","75490","2161","9635","643","5565","686934","2659"
"新北市深坑區","埔新里","2039","1601441","26143","36213","1175189","44848","22648","1243","2249","207922","2744","76172","892","5178","1638934","3161"
"新北市深坑區","萬福里","831","692618","8384","13156","509309","20437","18822","1298","950","103625","9","8464","430","7733","690542","1923"
"新北市深坑區","賴仲里","746","577485","7505","14872","424752","15640","11802","1738","884","81106","0","7830","316","11038","589422","2075"
"新北市深坑區","其他","10","4144","628","1","2015","67","72","0","4","1251","0","106","0","0","3318","0"
"新北市深坑區","合計","7194","5482421","76387","120453","3995902","154433","109134","10655","9629","736844","17685","213275","2878","35147","5612258","13798"
"新北市坪林區","坪林里","391","243267","7476","7149","159077","7126","11165","615","471","48364","0","1732","0","92","240874","120"
"新北市坪林區","水德里","159","96910","4821","4170","71991","2326","2811","169","724","8528","0","932","0","437","105532","36"
"新北市坪林區","大林里","279","176479","2843","1038","128619","6047","6081","237","253","28116","0","3008","0","235","191182","247"
"新北市坪林區","上德里","196","111538","5163","2428","71955","3559","3903","189","421","22181","0","1529","0","211","110996","124"
"新北市坪林區","漁光里","158","94206","6465","1784","59863","4745","5230","266","115","14875","180","442","0","240","92480","183"
"新北市坪林區","石𥕢里","95","61905","333","2966","39578","1957","1988","0","42","14351","0","691","0","0","58934","35"
"新北市坪林區","粗窟里","193","122812","2971","1260","79870","3562","3292","1285","342","28315","0","1704","66","145","123335","298"
"新北市坪林區","其他","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"新北市坪林區","合計","1471","907116","30071","20794","610954","29322","34469","2762","2369","164731","180","10038","66","1360","923333","1043"
"新北市烏來區","烏來里","651","473747","9615","9998","340642","11305","16269","2599","668","75675","71","5768","0","1136","493757","419"
"新北市烏來區","忠治里","401","235136","5972","5012","183099","4166","6973","159","484","25386","18","3409","0","456","276614","391"
"新北市烏來區","孝義里","58","41397","114","1518","34237","274","647","57","16","3890","0","642","0","0","49206","0"
"新北市烏來區","信賢里","115","74730","3229","1723","59724","1403","1150","153","43","5608","0","1698","0","0","89210","191"
"新北市烏來區","福山里","125","69911","3472","3740","54033","1429","4547","121","57","2093","0","400","0","18","85326","14"
"新北市烏來區","其他","1","218","0","0","161","0","0","57","0","0","0","0","0","0","368","0"
"新北市烏來區","合計","1351","895139","22404","21991","671897","18578","29586","3146","1268","112652","89","11917","0","1610","994480","1015"
"新北市板橋區","留侯里","459","351454","13988","7370","232110","17412","8547","360","2578","57329","294","9267","126","2073","324962","401"
"新北市板橋區","流芳里","494","496406","8672","12902","303170","17044","33367","1587","651","90934","366","13757","0","13954","396651","928"
"新北市板橋區","赤松里","393","415930","6796","19219","231115","16727","26165","2520","902","105663","0","4657","47","2119","308410","857"
"新北市板橋區","黃石里","384","449353","3773","14072","293973","17319","15644","826","961","89746","0","11731","182","1128","372924","1116"
"新北市板橋區","挹秀里","679","1470314","8663","30016","500603","59741","56122","1941","1045","785489","301","20279","324","5789","638278","2227"
"新北市板橋區","社後里","2000","1621497","34977","38447","1153558","55251","39705","1663","2885","214693","71","53028","856","26362","1584096","3159"
"新北市板橋區","新埔里","673","612966","7465","16389","415050","21181","33705","787","726","105788","0","8808","790","2275","560522","2007"
"新北市板橋區","江翠里","1643","1638762","26110","35075","1107261","50832","53329","5493","2768","312982","2237","26200","209","16267","1463814","2772"
"新北市板橋區","松翠里","1053","901766","19834","39395","618614","31615","35407","2760","1650","133995","593","13139","234","4530","841118","1611"
"新北市板橋區","嵐翠里","655","463493","13211","8938","329905","14447","25561","898","661","60589","0","8471","1","811","471222","1174"
"新北市板橋區","深丘里","3028","5353484","39532","190424","2757399","176447","219335","28209","7008","1753481","13238","109893","2304","56213","3421915","9328"
"新北市板橋區","埔墘里","2099","1842475","27389","37109","1359877","52664","41210","6639","3313","271251","1661","34379","4948","2034","1843393","9784"
"新北市板橋區","港嘴里","1899","1543382","23006","39795","1203262","44819","24509","4070","2301","167681","306","31430","84","2116","1637094","1773"
"新北市板橋區","湳興里","1582","1291557","17247","26607","970525","41273","16336","3535","2560","174773","202","30981","1132","6386","1330383","3999"
"新北市板橋區","鄉雲里","1318","1248320","12997","38172","871705","41995","41003","1503","2643","202841","434","33139","261","1627","1157900","1975"
"新北市板橋區","景星里","1209","2022036","11216","24886","717458","944578","65562","3238","2410","222038","710","20674","376","8890","963765","2709"
"新北市板橋區","廣福里","1214","911445","27138","15510","639176","28434","40921","1573","1814","137140","58","13629","39","6014","913478","1422"
"新北市板橋區","溪洲里","1758","1249232","23781","23004","929599","39620","15408","2751","2365","190036","53","20107","294","2216","1332951","1189"
"新北市板橋區","崑崙里","2988","2492936","40605","56787","1734668","59224","50274","4159","3991","484000","305","50101","466","8355","2454144","2687"
"新北市板橋區","浮洲里","999","676823","13949","17206","503674","22183","20884","1709","1208","84320","0","10532","0","1158","728275","479"
"新北市板橋區","中正里","2498","2400122","43859","56274","1911227","56127","23780","12114","7408","220635","1301","55554","55","11788","2529175","2231"
"新北市板橋區","中山里","2232","1698225","37267","39133","1363740","34477","10618","1906","3536","157590","18","38612","196","11131","1910986","2274"
"新北市板橋區","復興里","198","118856","2118","823","93678","4664","3219","81","360","11227","0","2507","0","178","140017","21"
"新北市板橋區","自強里","1802","1671547","20010","30152","1087305","85614","39684","6239","1805","361264","2531","23549","174","13220","1454731","3164"
"新北市板橋區","國光里","1253","1249779","8544","29123","911486","67981","19541","3098","2020","177022","836","28481","456","1190","1183706","2048"
"新北市板橋區","新興里","997","751100","10143","17668","551297","32267","24919","1539","1093","93835","10","9512","740","8076","756182","1683"
"新北市板橋區","福德里","1577","1409371","20402","30592","1006971","56760","34211","1916","2123","201676","213","47209","182","7118","1365150","1925"
"新北市板橋區","和平里","1483","1930543","29072","40435","1522767","54088","15969","4164","3733","217247","4735","31862","1223","5249","1911479","4417"
"新北市板橋區","仁愛里","910","629068","5810","17863","491928","24019","9024","1244","1365","64687","151","11759","190","1030","695003","1797"
"新北市板橋區","福星里","1160","1204664","8756","29857","807619","44479","74332","8433","2013","188836","774","30709","313","8543","1055114","1857"
"新北市板橋區","公舘里","1148","896218","13427","26723","631372","36960","27205","2242","1143","138126","1838","13735","754","2692","890215","3045"
"新北市板橋區","新民里","1314","1251746","17712","25504","946345","44174","25501","1253","2633","158871","11111","14208","41","4394","1256616","1450"
"新北市板橋區","振興里","1291","955525","27459","16869","651998","36741","18578","3524","1420","175562","2133","16904","131","4207","937862","639"
"新北市板橋區","光復里","1048","884420","18915","23144","618838","31449","19907","1479","1166","152924","3994","9614","134","2858","853182","1403"
"新北市板橋區","香丘里","1123","949914","10726","24938","726783","32158","17159","4509","1790","104715","2526","19407","112","5092","993281","1099"
"新北市板橋區","雙玉里","1158","992109","12270","25065","763536","26161","11668","929","1932","123805","62","19459","296","6925","1034487","1414"
"新北市板橋區","福壽里","1043","1266182","11718","11516","767904","43964","28915","3103","1447","374076","2889","13377","397","6876","1000933","2524"
"新北市板橋區","玉光里","1694","1472216","25087","37017","1105220","41276","33156","10909","3438","183444","512","28259","546","3351","1492045","2758"
"新北市板橋區","港尾里","1001","901848","10482","23466","645136","36694","17559","1920","1505","153753","9","8695","187","2440","873207","1716"
"新北市板橋區","民權里","857","679736","8216","14256","493559","31321","8719","2439","970","96310","467","20517","517","2445","677880","1774"
"新北市板橋區","建國里","1003","672557","8806","21826","517243","20410","10841","1840","1024","73083","585","14047","0","2852","739976","331"
"新北市板橋區","百壽里","845","853533","9353","19102","648941","27527","12696","2969","1330","99534","0","31026","49","1006","848338","1101"
"新北市板橋區","忠誠里","1360","1413215","9049","30121","1007349","60194","35604","2932","1471","223287","9762","21424","155","11865","1310104","1683"
"新北市板橋區","幸福里","1173","850323","15524","20838","630748","27745","22041","1869","1869","109913","0","17292","259","2224","888361","1089"
